TF,target,target_symbol,target_gene_id,signed_association_day14_frozen,absolute_association_day14_frozen,frozen_day14_E0,signed_association_day7,absolute_association_day7,rank_fraction_day7,bootstrap_top5_frequency_day7,bootstrap_sign_consistency_day7,E0_timepoint_day7,power_matched_bootstrap_top5_frequency_day7,power_matched_bootstrap_sign_consistency_day7,E0_timepoint_power_matched_day7,state_unadjusted_signed_association_day7,state_unadjusted_absolute_association_day7,state_unadjusted_rank_fraction_day7,state_unadjusted_bootstrap_top5_frequency_day7,state_unadjusted_bootstrap_sign_consistency_day7,state_unadjusted_E0_timepoint_day7,signed_association_day9,absolute_association_day9,rank_fraction_day9,bootstrap_top5_frequency_day9,bootstrap_sign_consistency_day9,E0_timepoint_day9,power_matched_bootstrap_top5_frequency_day9,power_matched_bootstrap_sign_consistency_day9,E0_timepoint_power_matched_day9,state_unadjusted_signed_association_day9,state_unadjusted_absolute_association_day9,state_unadjusted_rank_fraction_day9,state_unadjusted_bootstrap_top5_frequency_day9,state_unadjusted_bootstrap_sign_consistency_day9,state_unadjusted_E0_timepoint_day9,signed_association_day11,absolute_association_day11,rank_fraction_day11,bootstrap_top5_frequency_day11,bootstrap_sign_consistency_day11,E0_timepoint_day11,power_matched_bootstrap_top5_frequency_day11,power_matched_bootstrap_sign_consistency_day11,E0_timepoint_power_matched_day11,state_unadjusted_signed_association_day11,state_unadjusted_absolute_association_day11,state_unadjusted_rank_fraction_day11,state_unadjusted_bootstrap_top5_frequency_day11,state_unadjusted_bootstrap_sign_consistency_day11,state_unadjusted_E0_timepoint_day11,signed_association_day14,absolute_association_day14,rank_fraction_day14,bootstrap_top5_frequency_day14,bootstrap_sign_consistency_day14,E0_timepoint_day14,power_matched_bootstrap_top5_frequency_day14,power_matched_bootstrap_sign_consistency_day14,E0_timepoint_power_matched_day14,state_unadjusted_signed_association_day14,state_unadjusted_absolute_association_day14,state_unadjusted_rank_fraction_day14,state_unadjusted_bootstrap_top5_frequency_day14,state_unadjusted_bootstrap_sign_consistency_day14,state_unadjusted_E0_timepoint_day14,discovery_pattern,power_matched_discovery_pattern,discovery_class,any_preterminal_E0,preterminal_E0_omitted_by_day14,power_matched_preterminal_E0,power_robust_preterminal_omission,state_unadjusted_preterminal_E0,state_unadjusted_preterminal_omission,state_unadjusted_only_preterminal_omission,effective_guides_used,effective_guide_names,E1_supported,E1_direction_concordant,discovery_anchor_timepoint,signed_association,feature_index,effective_guides_used_time_resolved,effective_guide_names_time_resolved,strict_time_resolved_testable,strict_time_resolved_unresolved_reason,interaction_f_stat,interaction_p_value,model_df_numerator,model_df_denominator,effect_day 7,effect_se_day 7,effect_p_value_day 7,effect_day 9,effect_se_day 9,effect_p_value_day 9,effect_day 11,effect_se_day 11,effect_p_value_day 11,effect_day 14,effect_se_day 14,effect_p_value_day 14,effect_difference_day 7_vs_day 9,effect_difference_se_day 7_vs_day 9,effect_difference_p_value_day 7_vs_day 9,effect_difference_day 7_vs_day 11,effect_difference_se_day 7_vs_day 11,effect_difference_p_value_day 7_vs_day 11,effect_difference_day 7_vs_day 14,effect_difference_se_day 7_vs_day 14,effect_difference_p_value_day 7_vs_day 14,effect_difference_day 9_vs_day 11,effect_difference_se_day 9_vs_day 11,effect_difference_p_value_day 9_vs_day 11,effect_difference_day 9_vs_day 14,effect_difference_se_day 9_vs_day 14,effect_difference_p_value_day 9_vs_day 14,effect_difference_day 11_vs_day 14,effect_difference_se_day 11_vs_day 14,effect_difference_p_value_day 11_vs_day 14,consistent_effective_guides_day 7,effective_guide_direction_consistent_day 7,leave_one_effective_guide_out_direction_consistent_day 7,consistent_effective_guides_day 9,effective_guide_direction_consistent_day 9,leave_one_effective_guide_out_direction_consistent_day 9,consistent_effective_guides_day 11,effective_guide_direction_consistent_day 11,leave_one_effective_guide_out_direction_consistent_day 11,consistent_effective_guides_day 14,effective_guide_direction_consistent_day 14,leave_one_effective_guide_out_direction_consistent_day 14,effect_fdr_edge_time_day 7,effect_fdr_edge_time_day 9,effect_fdr_edge_time_day 11,effect_fdr_edge_time_day 14,interaction_fdr,effect_fdr_within_timepoint_day 7,strict_total_support_day 7,strict_direction_concordant_day 7,negligible_effect_supported_day 7,effect_fdr_within_timepoint_day 9,strict_total_support_day 9,strict_direction_concordant_day 9,negligible_effect_supported_day 9,effect_fdr_within_timepoint_day 11,strict_total_support_day 11,strict_direction_concordant_day 11,negligible_effect_supported_day 11,effect_fdr_within_timepoint_day 14,strict_total_support_day 14,strict_direction_concordant_day 14,negligible_effect_supported_day 14,effect_difference_fdr_edge_pair_day 7_vs_day 9,effect_difference_fdr_edge_pair_day 7_vs_day 11,effect_difference_fdr_edge_pair_day 7_vs_day 14,effect_difference_fdr_edge_pair_day 9_vs_day 11,effect_difference_fdr_edge_pair_day 9_vs_day 14,effect_difference_fdr_edge_pair_day 11_vs_day 14,strict_any_timepoint_support,strict_support_pattern,strict_temporal_support_class,state_unadjusted_direction_concordant_day7,state_unadjusted_direction_concordant_day9,state_unadjusted_direction_concordant_day11,state_unadjusted_direction_concordant_day14
BCL11A,SLC7A5,SLC7A5,ENSG00000103257,0.0040091834030164,0.0040091834030164,False,0.04410398904503165,0.04410398904503165,0.33845520647551103,0.0,0.96,False,0.0,0.87,False,0.024141946312905057,0.024141946312905057,0.6304019755796405,0.0,0.75,False,0.09208335165452511,0.09208335165452511,0.08532235939643347,0.14,1.0,False,0.23,1.0,False,0.15582408391904554,0.15582408391904554,0.031001371742112482,0.72,1.0,True,0.18643493150976967,0.18643493150976967,0.012208504801097394,0.93,1.0,True,0.87,1.0,True,0.25176829397907996,0.25176829397907996,0.015363511659807956,0.95,1.0,True,0.004009183403016465,0.004009183403016465,0.948559670781893,0.0,0.58,False,0.0,0.65,False,-0.02534138372744631,0.02534138372744631,0.8308641975308642,0.0,0.86,False,0010,0010,day11_only_preterminal_discovery,True,True,True,True,True,True,False,2,BCL11A_686;BCL11A_752,False,False,day 11,0.25176829397907996,27994,2,BCL11A_686;BCL11A_752,True,not_applicable,3.966184738729097,0.012768315566546794,3.0,52.0,0.0036750128915584656,0.07727320617038846,0.9622501410355906,-0.3240684011759322,0.07423571944596107,6.056560423483534e-05,-0.16265083259545404,0.11915545433494604,0.1781206075280669,0.02821373557138322,0.11163388511365757,0.8014697940375124,0.3277434140674907,0.10715451662674237,0.0035099519619404256,0.1663258454870125,0.14201820548654587,0.24687379812185567,-0.024538722679824754,0.13576918905782956,0.8572754065370051,-0.16141756858047818,0.14038861898112276,0.25549067250679414,-0.35228213674731546,0.1340636652759753,0.011271374773597888,-0.19086456816683728,0.16327935142980177,0.24775666462008297,2.0,True,False,2.0,True,True,2.0,True,True,1.0,False,False,0.9924769402832174,0.004433734096314521,0.6350076895463573,0.9655097916855411,0.20716218688855306,0.9986119631440229,False,False,False,0.008091564725774002,True,True,False,0.7209993983463685,False,True,False,0.9327745149297857,False,False,False,0.14886653400483837,0.8272147498287183,0.9911899118420067,0.834233368814723,0.2595549064629799,0.8286069743441518,True,0100,localized_support_no_detected_heterogeneity,False,True,True,True
BCL11A,ENO1,ENO1,ENSG00000074800,-0.0014704422193428,0.0014704422193428,False,-0.11498079862350313,0.11498079862350313,0.04211826039237207,0.42,1.0,False,0.5,1.0,False,-0.15448216491119823,0.15448216491119823,0.025792289751680613,0.75,1.0,True,-0.10268093617728195,0.10268093617728195,0.06323731138545953,0.23,1.0,False,0.25,1.0,False,-0.17268958430017425,0.17268958430017425,0.02030178326474623,0.91,1.0,True,-0.09703065107006512,0.09703065107006512,0.11591220850480109,0.03,1.0,False,0.04,1.0,False,-0.2148818782942995,0.2148818782942995,0.03305898491083676,0.76,1.0,True,-0.0014704422193429483,0.0014704422193429483,0.9803840877914952,0.0,0.51,False,0.0,0.6699999999999999,False,0.008127407773047646,0.008127407773047646,0.9465020576131687,0.0,0.64,False,0000,0000,never_selected,False,False,False,False,True,True,True,2,BCL11A_686;BCL11A_752,False,False,day 11,-0.2148818782942995,219,2,BCL11A_686;BCL11A_752,True,not_applicable,7.560829987533611,0.0002736313700749649,3.0,52.0,0.020487029343045988,0.08173118067593514,0.8030620318440486,-0.014691723389358872,0.07851845807028165,0.8523011981360238,0.25169913340605476,0.12602966085422432,0.051055228002412904,-0.5224466887265613,0.11807416420204511,4.9641990547205066e-05,0.03517875273240486,0.11333637612177713,0.7575032458576767,-0.23121210406300877,0.15021138874836737,0.12980813052449955,0.5429337180696073,0.14360185983020507,0.00040464610124428757,-0.26639085679541363,0.1484877896419951,0.07862398268658251,0.5077549653372024,0.14179794254412187,0.0007530492313597589,0.7741458221326161,0.17269911310438832,4.0846464929420106e-05,0.0,False,True,0.0,False,True,1.0,False,False,2.0,True,True,0.9661145786441487,0.9751011780858297,0.3782722562188948,0.0039012764335921157,0.018278575521007655,0.9807046385225309,False,True,False,0.9930796156839258,False,False,False,0.5799590709531628,False,True,False,0.0012754172955974225,True,False,False,0.9854533011065566,0.7058618078476331,0.03771678078574662,0.6016558026243264,0.056025287670761856,0.009095146190950877,True,0001,late_amplification_support_detected,True,False,True,True
BCL11A,TKT,TKT,ENSG00000163931,0.0012254057478598,0.0012254057478598,False,-0.008578501569710845,0.008578501569710845,0.8435999451227878,0.0,0.6599999999999999,False,0.0,0.56,False,-0.00528263402074999,0.00528263402074999,0.9091782137467417,0.0,0.5,False,-0.07359702641332032,0.07359702641332032,0.14252400548696845,0.02,1.0,False,0.1,0.98,False,-0.14330219576475375,0.14330219576475375,0.041700960219478736,0.55,1.0,False,-0.1386921379416462,0.1386921379416462,0.04526748971193416,0.38,1.0,False,0.47,1.0,False,-0.24736268478224113,0.24736268478224113,0.017421124828532236,0.97,1.0,True,0.001225405747859848,0.001225405747859848,0.9835390946502057,0.0,0.52,False,0.0,0.55,False,-0.02691258460288478,0.02691258460288478,0.8208504801097394,0.0,0.86,False,0000,0000,never_selected,False,False,False,False,True,True,True,2,BCL11A_686;BCL11A_752,False,False,day 11,-0.24736268478224113,6573,2,BCL11A_686;BCL11A_752,True,not_applicable,4.073959632606537,0.011300698598917953,3.0,52.0,0.002395957282469956,0.06793926149219814,0.9720025330961407,-0.0023017205064396985,0.06526867727449509,0.9720032079943771,0.10820512989931239,0.1047624910558681,0.30644871599999557,-0.34247844134395583,0.0981494632874848,0.0009949739988294962,0.0046976777889096545,0.09421116433452816,0.9604223781126123,-0.10580917261684243,0.1248636167357654,0.40065683959105186,0.34487439862642577,0.11936942822903446,0.005620723580632973,-0.11050685040575209,0.12343087039064839,0.3747559235394291,0.3401767208375161,0.11786991718323858,0.005668543155570779,0.4506835712432682,0.1435565974654323,0.002789582402162211,0.0,False,False,1.0,False,False,2.0,True,True,2.0,True,True,0.9943309999084899,0.9943309999084899,0.7689370727094983,0.03475100469128112,0.18995126764856107,0.9986119631440229,False,True,True,0.9946882850290802,False,False,True,0.796196179669227,False,True,False,0.013032208455256931,True,False,False,0.9982838727405401,0.9148531689997357,0.1868682915465111,0.9029286092852611,0.1868682915465111,0.13153701491607228,True,0001,localized_support_no_detected_heterogeneity,True,False,True,False
KLF1,SLC14A1,SLC14A1,ENSG00000141469,0.0974915790008932,0.0974915790008932,False,-0.1383323552559636,0.1383323552559636,0.002195088489504733,0.94,1.0,True,0.81,1.0,True,-0.21582759629578122,0.21582759629578122,0.002195088489504733,1.0,1.0,True,-0.03759656705764432,0.03759656705764432,0.20795610425240055,0.01,0.98,False,0.02,0.81,False,-0.07666330455177214,0.07666330455177214,0.08724279835390947,0.19,1.0,False,-0.008261409852687555,0.008261409852687555,0.827434842249657,0.0,0.53,False,0.0,0.62,False,-0.0062707556588119,0.0062707556588119,0.9157750342935528,0.0,0.6,False,0.09749157900089322,0.09749157900089322,0.01316872427983539,0.61,1.0,False,0.55,1.0,False,0.0922991762707041,0.0922991762707041,0.02112482853223594,0.45,1.0,False,1000,1000,early_only_discovery,True,True,True,True,True,True,False,3,KLF1_347;KLF1_395;KLF1_636,False,False,day 7,-0.21582759629578122,30499,3,KLF1_347;KLF1_395;KLF1_636,True,not_applicable,1.2712687730605996,0.29148226307855996,3.0,66.0,0.45024832812751964,0.10786407441178482,8.940404876990611e-05,0.3571398887871443,0.09894976536023914,0.000592117994487987,0.20389703445619775,0.1499248193080108,0.17845905341646176,0.14045829370265345,0.14117242947463415,0.3233985943563565,0.09310843934037531,0.14637525273610086,0.5269148342490014,0.24635129367132189,0.18469463986063794,0.18684421793516803,0.3097900344248662,0.1776634835650861,0.08586946535744645,0.1532428543309466,0.1796343717371095,0.39669921465267005,0.21668159508449086,0.1723969573647311,0.21322854596951368,0.0634387407535443,0.20592985769021024,0.7590068672950061,3.0,True,True,3.0,True,True,3.0,True,True,3.0,True,True,0.005563423728406126,0.023971807291998503,0.6355874408554314,0.7743769691939445,0.7323827240906614,0.013271534350732729,True,True,False,0.05650497433113933,True,True,False,0.7209993983463685,False,True,False,0.6234639567966699,False,True,False,0.9394369469897553,0.773038924602903,0.6246185429267612,0.9136866112284442,0.8013991418743873,0.9854533011065566,True,1100,localized_support_no_detected_heterogeneity,True,True,True,False
KLF1,SLC66A2,SLC66A2,ENSG00000122490,0.0957392470812049,0.0957392470812049,False,0.0858563160932532,0.0858563160932532,0.028398957332967486,0.49,1.0,False,0.3,0.98,False,0.14509748359840868,0.14509748359840868,0.013170530937028399,0.91,1.0,True,0.08818617338339772,0.08818617338339772,0.012071330589849109,0.71,1.0,True,0.49,1.0,False,0.11392300074726232,0.11392300074726232,0.02633744855967078,0.72,1.0,True,0.055277819287382665,0.055277819287382665,0.14650205761316873,0.07,0.94,False,0.09,0.94,False,0.05035778444687908,0.05035778444687908,0.4031550068587106,0.0,0.96,False,0.09573924708120496,0.09573924708120496,0.014266117969821674,0.62,1.0,False,0.62,1.0,False,0.10027282164746805,0.10027282164746805,0.01440329218106996,0.61,1.0,False,0100,0000,early_only_discovery,True,True,False,False,True,True,False,3,KLF1_347;KLF1_395;KLF1_636,False,False,day 7,0.14509748359840868,30841,3,KLF1_347;KLF1_395;KLF1_636,True,not_applicable,3.496727260262776,0.020271749419587405,3.0,66.0,-0.02072029465450916,0.055669007069380876,0.7109325368657664,-0.006540009659468217,0.05106830255941918,0.8984877678743737,0.011627633749456478,0.07737669721311244,0.8810074904958339,0.2504312679308933,0.07285955974945486,0.0010220056786687346,-0.014180284995040942,0.07554475411563101,0.8516821792346375,-0.03234792840396564,0.09532151708664977,0.7354190372317102,-0.27115156258540246,0.09169271396885996,0.004304226139506933,-0.018167643408924697,0.09270989590065375,0.8452417898056369,-0.25697127759036154,0.08897464230433723,0.0052357772538288525,-0.23880363418143682,0.10628108354027102,0.02799586593339156,3.0,True,True,2.0,False,False,1.0,False,False,3.0,True,True,0.9419015592129285,0.9847549354782917,0.9786123527769147,0.0352361183664885,0.2516590137022136,0.9524932568200137,False,True,True,0.9930796156839258,False,True,True,0.9697638180793057,False,False,False,0.01325630666700417,True,False,False,0.9911880584125248,0.9826262111624434,0.16331274505288992,0.990129794984946,0.1803986873569004,0.3988406206126419,True,0001,localized_support_no_detected_heterogeneity,True,True,False,False
KLF1,CD63,CD63,ENSG00000135404,-0.0934718029795446,0.0934718029795446,False,-0.04158690120249763,0.04158690120249763,0.2428316641514611,0.05,0.9,False,0.06,0.75,False,-0.10601737244812132,0.10601737244812132,0.039237206749897106,0.44,1.0,False,-0.011577027286400768,0.011577027286400768,0.6858710562414266,0.0,0.75,False,0.04,0.51,False,-0.0800395773551605,0.0800395773551605,0.07613168724279835,0.14,0.99,False,0.004382037730441315,0.004382037730441315,0.90480109739369,0.01,0.59,False,0.01,0.51,False,-0.1782044803079918,0.1782044803079918,0.01879286694101509,0.9,1.0,True,-0.09347180297954463,0.09347180297954463,0.015363511659807956,0.6,0.99,False,0.43,1.0,False,-0.09686319361108228,0.09686319361108228,0.01673525377229081,0.61,1.0,False,0000,0000,never_selected,False,False,False,False,True,True,True,3,KLF1_347;KLF1_395;KLF1_636,False,False,day 11,-0.1782044803079918,21879,3,KLF1_347;KLF1_395;KLF1_636,True,not_applicable,3.844383775567847,0.013412468287161595,3.0,66.0,0.13756939426220385,0.13863437591352684,0.3246666063966669,0.1490380353415211,0.1271770887787631,0.2454527421481307,0.4378573309413135,0.19269375713887824,0.026332809083325054,0.8214046338261781,0.18144457979304734,2.5645032398410427e-05,-0.011468641079317261,0.18813160844253263,0.9515747053722513,-0.3002879366791097,0.23738233764378952,0.21032069104533868,-0.6838352395639743,0.22834540880256082,0.003864387366416439,-0.2888192955997924,0.23087853072674025,0.21536627925531074,-0.6723665984846571,0.22157650472583254,0.003444914496309976,-0.3835473028848646,0.2646753097222567,0.15203794619630775,2.0,False,True,3.0,True,True,3.0,True,True,3.0,True,True,0.7743769691939445,0.7223014614755564,0.27219058363885706,0.0022841175522850888,0.2108124427252693,0.8047938094811373,False,True,False,0.9016033322612157,False,True,False,0.5195779954885281,False,True,False,0.0007220570239642691,True,True,False,0.9982838727405401,0.7990189098022225,0.15488464564597085,0.8032602397588858,0.1481683466071004,0.7300414162088946,True,0001,localized_support_no_detected_heterogeneity,True,True,True,True
KLF1,NCEH1,NCEH1,ENSG00000144959,0.0875266488727739,0.0875266488727739,False,0.002117925391972072,0.002117925391972072,0.9501989298943614,0.0,0.55,False,0.0,0.54,False,0.05955506536755743,0.05955506536755743,0.17835093977225958,0.02,1.0,False,0.07492066606465855,0.07492066606465855,0.022359396433470506,0.54,1.0,False,0.35,0.99,False,0.1517788429905615,0.1517788429905615,0.008779149519890261,1.0,1.0,True,-0.038001382476353214,0.038001382476353214,0.30685871056241426,0.03,0.91,False,0.03,0.9,False,0.05964592185532136,0.05964592185532136,0.3253772290809328,0.0,1.0,False,0.0875266488727739,0.0875266488727739,0.020438957475994512,0.59,1.0,False,0.55,1.0,False,0.08956618655020465,0.08956618655020465,0.024554183813443074,0.46,1.0,False,0000,0000,never_selected,False,False,False,False,True,True,True,3,KLF1_347;KLF1_395;KLF1_636,False,False,day 9,0.1517788429905615,7531,3,KLF1_347;KLF1_395;KLF1_636,True,not_applicable,1.09909321590075,0.35584200794611875,3.0,66.0,-0.2671360352366141,0.0804831208350551,0.0014727160793961912,-0.12847184591067998,0.0738316808957699,0.08650891737394902,-0.18946818098354593,0.11186687888754648,0.09503848631793378,-0.04061945500736816,0.10533625548585716,0.7010204393441257,-0.13866418932593413,0.10921835854491156,0.20868376409996206,-0.07766785425306819,0.13781049064345965,0.5749468947662799,-0.22651658022924595,0.13256417109887522,0.09219978939367492,0.06099633507286595,0.13403475555219166,0.6505462529978723,-0.08785239090331182,0.1286345358901588,0.4970218060111332,-0.14884872597617776,0.15365521570003007,0.3362220426379681,3.0,True,True,3.0,True,True,3.0,True,True,2.0,False,False,0.04421457712524295,0.477989278730789,0.5006955020940802,0.9419015592129285,0.7938395958392913,0.06346931232494553,True,True,False,0.6487876781381918,False,True,False,0.6364929855405221,False,True,False,0.8928696252714978,False,True,False,0.7965843281833133,0.9528043621386432,0.6438581457934432,0.9723622532222532,0.9342929379894017,0.8831402819050457,True,1000,localized_support_no_detected_heterogeneity,True,True,True,True
KLF1,ALAD,ALAD,ENSG00000148218,0.0809230446715958,0.0809230446715958,False,0.062194207375075146,0.062194207375075146,0.08931266291672384,0.09,1.0,False,0.12,0.99,False,0.09701170123086585,0.09701170123086585,0.050898614350391,0.29,1.0,False,0.04360469011383214,0.04360469011383214,0.15171467764060356,0.04,0.99,False,0.06,0.92,False,0.11438020453057554,0.11438020453057554,0.02606310013717421,0.72,1.0,True,0.03629641468225086,0.03629641468225086,0.3274348422496571,0.03,0.86,False,0.02,0.87,False,0.17365130518442082,0.17365130518442082,0.020438957475994512,0.77,1.0,True,0.08092304467159588,0.08092304467159588,0.026886145404663924,0.43,1.0,False,0.38,1.0,False,0.0962730701080974,0.0962730701080974,0.017146776406035666,0.57,1.0,False,0000,0000,never_selected,False,False,False,False,True,True,True,3,KLF1_347;KLF1_395;KLF1_636,False,False,day 11,0.17365130518442082,17054,3,KLF1_347;KLF1_395;KLF1_636,True,not_applicable,1.4924025211802865,0.22471691926934678,3.0,66.0,-0.4153411253296522,0.10713925078964351,0.0002464289701091497,-0.21406449998893048,0.09828484399759306,0.03298426685225513,-0.16628336987935138,0.14891735643242113,0.26820760331441046,-0.06910426290374544,0.1402237807958567,0.6237795276317821,-0.20127662534072174,0.14539164219238085,0.1709064960049299,-0.24905775545030084,0.18345353119138072,0.17921239952274706,-0.3462368624259068,0.1764696227696161,0.05397934280921225,-0.0477811301095791,0.17842726699260947,0.7896956995313805,-0.14496023708518505,0.17123848650439435,0.4003105967637214,-0.09717910697560594,0.20454605287686495,0.6362867174759215,3.0,True,True,3.0,True,True,3.0,True,True,2.0,False,True,0.012307630058535475,0.30602069801814485,0.7434136058673286,0.9245323573663423,0.6917553090872057,0.021948606937721597,True,True,False,0.4406698051461286,False,True,False,0.7854005762276488,False,True,False,0.8556154506325061,False,True,False,0.7563001652334536,0.7673972012771689,0.5295908287979914,0.9876376309629992,0.9148020093477447,0.9687510593137676,True,1000,localized_support_no_detected_heterogeneity,True,True,True,True
KLF1,KLF3,KLF3,ENSG00000109787,0.0799507495304627,0.0799507495304627,False,0.04642204283643688,0.04642204283643688,0.1919330498010701,0.07,0.97,False,0.03,0.92,False,0.06609030968204076,0.06609030968204076,0.13815338180820413,0.05,1.0,False,0.03459189853574635,0.03459189853574635,0.24842249657064472,0.02,0.94,False,0.05,0.86,False,0.08292321638930902,0.08292321638930902,0.06707818930041153,0.23,1.0,False,0.13207556543091017,0.13207556543091017,0.003017832647462277,0.87,1.0,True,0.89,1.0,True,0.2197758991854347,0.2197758991854347,0.0075445816186556925,0.99,1.0,True,0.07995074953046272,0.07995074953046272,0.028257887517146776,0.38,1.0,False,0.44,0.99,False,0.08314155952286176,0.08314155952286176,0.03251028806584362,0.35,0.99,False,0010,0010,day11_only_preterminal_discovery,True,True,True,True,True,True,False,3,KLF1_347;KLF1_395;KLF1_636,False,False,day 11,0.2197758991854347,8195,3,KLF1_347;KLF1_395;KLF1_636,True,not_applicable,1.8402561941046316,0.14842358769997557,3.0,66.0,-0.2876626304916075,0.0640098425729718,2.8878773997313873e-05,-0.09007626918844142,0.058719818789354054,0.12980939686035012,-0.1867662311763696,0.08896997572194919,0.03962735632667954,-0.12753774827728237,0.08377603975738573,0.13269470435584696,-0.1975863613031661,0.08686355429563772,0.02618157117344295,-0.10089639931523793,0.10960345125123053,0.3606335205217476,-0.16012488221432514,0.10543094794057253,0.13359761181075497,0.09668996198792816,0.10660053329425137,0.3676903256756155,0.037461479088840954,0.10230563012897015,0.7154077433771218,-0.059228482899087206,0.12220507934368073,0.6295189024397391,3.0,True,True,3.0,True,True,3.0,True,True,3.0,True,True,0.0024113776287757083,0.554545816622156,0.33604704136247365,0.5601267773125167,0.5832173916681394,0.009645510515102833,True,True,False,0.7028384197242142,False,True,False,0.5799590709531628,False,True,False,0.38206923495562833,False,True,False,0.3938517792162387,0.898513836410152,0.7087514960084847,0.9012925747354255,0.9821873492975115,0.9663392420446091,True,1000,localized_support_no_detected_heterogeneity,True,True,True,True
KLF1,HNRNPLL,HNRNPLL,ENSG00000143889,-0.0514076538935058,0.0514076538935058,False,-0.11243785196928342,0.11243785196928342,0.005762107284949925,0.66,1.0,False,0.42,1.0,False,-0.18785472278431162,0.18785472278431162,0.004527370009603512,1.0,1.0,True,-0.004947555006924957,0.004947555006924957,0.8622770919067215,0.0,0.53,False,0.0,0.6699999999999999,False,-0.042234669833032944,0.042234669833032944,0.303840877914952,0.0,0.95,False,-0.031318866363959,0.031318866363959,0.4002743484224966,0.01,0.89,False,0.01,0.8,False,-0.07070543435800195,0.07070543435800195,0.25102880658436216,0.02,0.99,False,-0.05140765389350584,0.05140765389350584,0.11906721536351166,0.09,0.98,False,0.12,0.98,False,-0.04314111990493387,0.04314111990493387,0.23251028806584362,0.05,0.92,False,0000,0000,never_selected,False,False,False,False,True,True,True,3,KLF1_347;KLF1_395;KLF1_636,False,False,day 7,-0.18785472278431162,3866,3,KLF1_347;KLF1_395;KLF1_636,True,not_applicable,2.3205480826431186,0.08327357625868269,3.0,66.0,0.1440572228148965,0.09054784649803235,0.11639941171238932,0.14374905008452363,0.08306461825881437,0.0882020168156941,0.24743462840977187,0.125856264923957,0.05350631696499321,0.4946339144234637,0.11850896179782047,8.9531145329889e-05,0.00030817273037287985,0.12287653686491072,0.998006483425692,-0.10337740559487536,0.15504422571008725,0.5072492598900518,-0.35057669160856725,0.14914183360757138,0.021739380366835686,-0.10368557832524825,0.1507963203367104,0.49412227175817414,-0.3508848643389401,0.1447207823115941,0.018072597205391477,-0.2471992860136919,0.17287039494085307,0.15744296840444755,3.0,True,True,3.0,True,True,2.0,False,True,3.0,True,True,0.532111596399494,0.48266654271357595,0.39009243910085084,0.005563423728406126,0.4635562411733336,0.5738362141983474,False,True,False,0.6487876781381918,False,True,False,0.5799590709531628,False,True,False,0.001993560169345528,True,True,False,0.9996403572873457,0.9349953861997181,0.36135338153720975,0.9334713589091115,0.3353470814778196,0.7391510541330731,True,0001,localized_support_no_detected_heterogeneity,True,True,True,True
